"Province","Country","WeekNum","Date","Beta","TransmissionInterval","R0"
"","West_Bank_and_Gaza",1,2020-03-08,0.0480994,20.7902801282344,2.86062799001801
"","West_Bank_and_Gaza",2,2020-03-15,0.05338736,18.7310254711977,3.17512019545291
"","West_Bank_and_Gaza",3,2020-03-22,0.08834679,11.3190303801644,5.25427136933606
"","West_Bank_and_Gaza",4,2020-03-29,0.215388,4.64278418481995,12.8098259336707
"","West_Bank_and_Gaza",5,2020-04-05,0.0427877,23.3712024717384,2.54472388945587
"","West_Bank_and_Gaza",6,2020-04-12,0.04103067,24.3720124482491,2.44022759226086
"Western_Australia","Australia",1,2020-03-12,0.4544572,2.20042723495194,11.4404002226368
"Western_Australia","Australia",2,2020-03-19,0.4385397,2.28029526175167,11.0396967668574
"Western_Australia","Australia",3,2020-03-26,0.1568062,6.37729885680541,3.94740293561381
"Western_Australia","Australia",4,2020-04-02,0.0138084,72.4196865675965,0.347609461208356
"Western_Australia","Australia",5,2020-04-09,0.00951324,105.116658467567,0.23948409886343
"Western_Australia","Australia",6,2020-04-16,0.002588639,386.303381815695,0.0651657982136191
"Western_Australia","Australia",7,2020-04-23,0.001226268,815.482423091853,0.0308697864181982
"","Western_Sahara",1,2020-04-08,3.795893,0.263442620748267,59753273.1029808
"","Western_Sahara",2,2020-04-15,6.51798,0.153421765639048,102603165.847869
"Xinjiang","China",1,2020-01-24,0.4269383,2.34225882287909,7.29264542304139
"Xinjiang","China",2,2020-01-31,0.3443818,2.90375391498622,5.88247612722671
"Xinjiang","China",3,2020-02-07,0.1852478,5.39817476914706,3.16426640757807
"Xinjiang","China",4,2020-02-14,0.02469287,40.4975201343546,0.421785408775123
"Xinjiang","China",5,2020-02-21,0.005718251,174.878647334648,0.0976749497127615
"Xinjiang","China",6,2020-02-28,0.003078251,324.859798632405,0.052580415170348
"Xinjiang","China",7,2020-03-06,0.002451978,407.834001773262,0.0418828812947871
"Xinjiang","China",8,2020-03-13,0.002240681,446.292890420368,0.0382736616488748
"Xinjiang","China",9,2020-03-20,0.002162365,462.456615788731,0.0369359254491689
"Xinjiang","China",10,2020-03-27,0.002135403,468.295680019181,0.0364753804338914
"Xinjiang","China",11,2020-04-03,0.002128125,469.897209985316,0.0363510630011643
"Xinjiang","China",12,2020-04-10,0.002127178,470.106403883455,0.0363348870450235
"Xinjiang","China",13,2020-04-17,0.002127233,470.094249196021,0.0363358265144931
"Yunnan","China",1,2020-01-30,0.1939121,5.156975763761,3.50700960271081
"Yunnan","China",2,2020-02-06,0.05120044,19.5310821547627,0.925988810100136
"Yunnan","China",3,2020-02-13,0.008485317,117.850635397593,0.153461739628653
"Yunnan","China",4,2020-02-20,0.00331206,301.926897459587,0.0599004715268122
"Yunnan","China",5,2020-02-27,0.002292159,436.269909722668,0.0414549872026553
"Yunnan","China",6,2020-03-05,0.002006621,498.350211624417,0.0362908715650089
"Yunnan","China",7,2020-03-12,0.001915531,522.048455493542,0.0346434575835662
"Yunnan","China",8,2020-03-19,0.001890167,529.053782020319,0.0341847353503318
"Yunnan","China",9,2020-03-26,0.001886204,530.165347968725,0.0341130622620844
"Yunnan","China",10,2020-04-02,0.001886644,530.041703681246,0.0341210199100352
"Yunnan","China",11,2020-04-09,0.001886512,530.078790911481,0.0341186326156499
"Yunnan","China",12,2020-04-16,0.001886694,530.027656843134,0.0341219241882114
"","Zambia",1,2020-03-28,4.620063e-06,216447.264896604,8.6036022530702e-05
"","Zambia",2,2020-04-04,4.616396e-06,216619.198179706,8.59677346968305e-05
"","Zambia",3,2020-04-11,4.619166e-06,216489.296985646,8.60193183619039e-05
"Zhejiang","China",1,2020-01-23,1.090387,0.917105578111258,19.2804780710239
"Zhejiang","China",2,2020-01-30,0.3671368,2.72378034563683,6.49179880305422
"Zhejiang","China",3,2020-02-06,0.02228937,44.8644353788375,0.394125855775919
"Zhejiang","China",4,2020-02-13,0.003305135,302.559502108083,0.0584421704305659
"Zhejiang","China",5,2020-02-20,0.001729463,578.214162430766,0.0305807694388755
"Zhejiang","China",6,2020-02-27,0.00248009,403.211173788048,0.0438535316902766
"Zhejiang","China",7,2020-03-05,0.001546044,646.812121776612,0.0273375117631062
"Zhejiang","China",8,2020-03-12,0.002049991,487.807019640574,0.0362484205344491
"Zhejiang","China",9,2020-03-19,0.001854461,539.240242852236,0.032791013322856
"Zhejiang","China",10,2020-03-26,0.001574775,635.011350827896,0.0278455400278035
"Zhejiang","China",11,2020-04-02,0.001247693,801.479210030031,0.0220619995706754
"Zhejiang","China",12,2020-04-09,0.001656626,603.636548019891,0.0292928485619216
"Zhejiang","China",13,2020-04-16,0.0009076719,1101.71968527394,0.0160496669197584
"","Zimbabwe",1,2020-03-22,0.2341104,4.27148900689589,10.9948254760534
"","Zimbabwe",2,2020-03-29,0.09971881,10.0281982907738,4.68322173055843
"","Zimbabwe",3,2020-04-05,0.05413648,18.4718326717954,2.54248059670931
"","Zimbabwe",4,2020-04-12,0.1440245,6.94326312537103,6.7640063908987
